path,paragraph_words_before,paragraphs_over_60_words,longest_paragraph_words
/moon/streamwood-il/,729,3,95
/moon/strongsville-oh/,729,3,95
/moon/suffolk-va/,736,3,95
/moon/sugar-land-tx/,740,3,96
/moon/summerville-sc/,736,3,95
/moon/sumter-sc/,730,3,95
/moon/sunnyvale-ca/,741,3,95
/moon/sunrise-fl/,736,3,95
/moon/supermoons/,609,4,96
/moon/surprise-az/,735,3,95
/moon/sydney/,707,3,95
/moon/syracuse-ny/,730,3,95
/moon/tacoma-wa/,741,3,95
/moon/taipei/,732,3,95
/moon/tallahassee-fl/,729,3,95
/moon/tamarac-fl/,737,3,95
/moon/tampa-fl/,736,3,95
/moon/taunton-ma/,735,3,95
/moon/taylor-mi/,729,3,95
/moon/taylorsville-ut/,735,3,95
/moon/tehran/,732,3,95
/moon/tel-aviv/,737,3,96
/moon/temecula-ca/,735,3,95
/moon/tempe-az/,735,3,95
/moon/temple-tx/,729,3,95
/moon/terre-haute-in/,740,3,96
/moon/texarkana-tx/,729,3,95
/moon/texas-city-tx/,748,3,96
/moon/the-colony-tx/,740,3,96
/moon/thornton-co/,735,3,95
/moon/thousand-oaks-ca/,753,3,96
/moon/tigard-or/,735,3,95
/moon/tinley-park-il/,740,3,96
/moon/titusville-fl/,738,3,95
/moon/tokyo/,732,3,95
/moon/toledo-oh/,729,3,95
/moon/topeka-ks/,729,3,95
/moon/toronto/,726,3,95
/moon/torrance-ca/,742,3,95
/moon/tracy-ca/,735,3,95
/moon/trenton-nj/,739,3,95
/moon/troy-mi/,729,3,95
/moon/troy-ny/,730,3,95
/moon/tucson-az/,735,3,95
/moon/tulare-ca/,735,3,95
/moon/tulsa-ok/,729,3,95
/moon/turlock-ca/,735,3,95
/moon/tuscaloosa-al/,729,3,95
/moon/tustin-ca/,743,3,95
/moon/twin-falls-id/,746,3,96
/moon/tyler-tx/,729,3,95
/moon/union-city-ca/,752,3,96
/moon/union-city-nj/,751,3,96
/moon/upland-ca/,735,3,95
/moon/urbana-il/,729,3,95
/moon/urbandale-ia/,729,3,95
/moon/utica-ny/,730,3,95
/moon/vacaville-ca/,735,3,95
/moon/valdosta-ga/,729,3,95
/moon/vallejo-ca/,741,3,95
/moon/valley-stream-ny/,748,3,96
/moon/vancouver-wa/,735,3,95
/moon/vancouver/,732,3,95
/moon/ventura-ca/,742,3,95
/moon/victoria-tx/,729,3,95
/moon/victorville-ca/,735,3,95
/moon/vienna/,735,3,103
/moon/vineland-nj/,739,3,95
/moon/virginia-beach-va/,749,3,96
/moon/visalia-ca/,735,3,95
/moon/vista-ca/,744,3,95
/moon/waco-tx/,729,3,95
/moon/walnut-creek-ca/,752,3,96
/moon/waltham-ma/,735,3,95
/moon/warner-robins-ga/,740,3,96
/moon/warren-mi/,729,3,95
/moon/warren-oh/,729,3,95
/moon/warsaw/,735,3,103
/moon/warwick-ri/,736,3,95
/moon/washington-d-c/,746,3,97
/moon/waterbury-ct/,736,3,95
/moon/waterloo-ia/,729,3,95
/moon/watsonville-ca/,741,3,95
/moon/waukegan-il/,729,3,95
/moon/waukesha-wi/,729,3,95
/moon/wausau-wi/,729,3,95
/moon/wauwatosa-wi/,729,3,95
/moon/wellington-fl/,737,3,95
/moon/weslaco-tx/,729,3,95
/moon/west-allis-wi/,740,3,96
/moon/west-covina-ca/,753,3,96
/moon/west-des-moines-ia/,751,3,97
/moon/west-haven-ct/,747,3,96
/moon/west-jordan-ut/,746,3,96
/moon/west-new-york-nj/,762,3,97
/moon/west-palm-beach-fl/,759,3,97
/moon/west-sacramento-ca/,746,3,96
/moon/west-valley-city-ut/,757,3,97
/moon/westerville-oh/,729,3,95
/moon/westfield-ma/,729,3,95
/moon/westland-mi/,729,3,95
/moon/westminster-ca/,743,3,95
/moon/westminster-co/,735,3,95
/moon/weston-fl/,736,3,95
/moon/weymouth-town-ma/,746,3,96
/moon/wheaton-il/,729,3,95
/moon/wheeling-il/,729,3,95
/moon/white-plains-ny/,748,3,96
/moon/whittier-ca/,742,3,95
/moon/wichita-falls-tx/,740,3,96
/moon/wichita-ks/,735,3,95
/moon/wilkes-barre-pa/,729,3,95
/moon/wilmington-de/,738,3,95
/moon/wilmington-nc/,736,3,95
/moon/wilson-nc/,730,3,95
/moon/winston-salem-nc/,730,3,95
/moon/winter-garden-fl/,740,3,96
/moon/woburn-ma/,735,3,95
/moon/woodbury-mn/,735,3,95
/moon/woodland-ca/,735,3,95
/moon/woonsocket-ri/,736,3,95
/moon/worcester-ma/,729,3,95
/moon/wylie-tx/,729,3,95
/moon/wyoming-mi/,729,3,95
/moon/yakima-wa/,735,3,95
/moon/yonkers-ny/,737,3,95
/moon/yorba-linda-ca/,754,3,96
/moon/york-pa/,729,3,95
/moon/youngstown-oh/,729,3,95
/moon/yuba-city-ca/,746,3,96
/moon/yucaipa-ca/,735,3,95
/moon/yuma-az/,735,3,95
/moon/zanzibar/,726,3,95
/moon/zurich/,735,3,103
/neptune-and-moons-simulator/,1211,5,100
/orbital-velocity-simulator/,712,3,96
/orbital-velocity-simulator/why-planets-dont-fall-into-the-sun/,1714,15,108
/planets/,2660,24,93
/pluto-and-moons-simulator/,1184,3,105
/political-countdowns/,105,0,38
/political-countdowns/election-day/,448,1,76
/political-countdowns/inauguration/,478,2,100
/political-countdowns/popular/,143,0,48
/political-countdowns/presidential-election/,464,2,82
/popular/,143,0,48
/questions/,1223,0,40
/report/,243,0,51
/rocket-launch-simulator/,2085,17,135
/rocket-launch-simulator/jupiter/,1135,6,135
/rocket-launch-simulator/mars/,1132,6,135
/rocket-launch-simulator/saturn/,1135,6,135
/saturn-and-moons-simulator/,2065,8,180
/solar-system-simulator/,1505,9,100
/solar-system-simulator/asteroid-belt/,1382,7,100
/solar-system-simulator/comets/,1022,3,100
/solar-system-simulator/inner-planets/,526,1,100
/solar-system-simulator/outer-planets/,502,1,100
/space/,1056,1,64
/sponsors/,502,2,88
/sports-countdowns/,108,0,38
/sports-countdowns/boston-marathon/,447,1,62
/sports-countdowns/daytona-500/,556,2,84
/sports-countdowns/indy-500/,493,1,85
/sports-countdowns/kentucky-derby/,375,0,38
/sports-countdowns/march-madness/,552,2,74
/sports-countdowns/masters/,406,0,49
/sports-countdowns/mlb-opening-day/,384,1,66
/sports-countdowns/monaco-grand-prix/,466,0,60
/sports-countdowns/nfl-draft/,412,0,51
/sports-countdowns/nfl-kickoff/,483,0,60
/sports-countdowns/olympics/,570,2,95
/sports-countdowns/popular/,143,0,48
/sports-countdowns/selection-sunday/,370,0,53
/sports-countdowns/super-bowl/,415,0,57
/sports-countdowns/tour-de-france/,547,1,122
/sports-countdowns/wimbledon/,416,0,57
/sports-countdowns/world-cup/,547,2,74
/sports-countdowns/world-series/,615,3,81
/sports-countdowns/wrestlemania/,429,0,52
/stopwatch/,1032,4,87
/stopwatch/multiple/,1219,8,105
/suggest-event/,257,0,53
/sun-moon-earth-movement-simulator/,1154,6,105
/sun-moon-earth-movement-simulator/abilene-tx/,412,2,97
/sun-moon-earth-movement-simulator/addison-il/,410,2,97
/sun-moon-earth-movement-simulator/adelaide/,400,1,97
/sun-moon-earth-movement-simulator/akron-oh/,410,2,97
/sun-moon-earth-movement-simulator/alameda-ca/,411,2,97
/sun-moon-earth-movement-simulator/albany-ga/,410,2,97
/sun-moon-earth-movement-simulator/albany-ny/,408,2,97
/sun-moon-earth-movement-simulator/albany-or/,408,2,97
/sun-moon-earth-movement-simulator/albuquerque-nm/,411,2,97
/sun-moon-earth-movement-simulator/alexandria-la/,411,2,97
/sun-moon-earth-movement-simulator/alexandria-va/,409,2,97
/sun-moon-earth-movement-simulator/alhambra-ca/,411,2,97
/sun-moon-earth-movement-simulator/aliso-viejo-ca/,418,2,98
/sun-moon-earth-movement-simulator/allen-tx/,409,2,97
/sun-moon-earth-movement-simulator/allentown-pa/,407,2,97
/sun-moon-earth-movement-simulator/alpharetta-ga/,411,2,97
/sun-moon-earth-movement-simulator/altamonte-springs-fl/,413,2,98
/sun-moon-earth-movement-simulator/altoona-pa/,409,2,97
/sun-moon-earth-movement-simulator/amarillo-tx/,409,2,97
/sun-moon-earth-movement-simulator/ames-ia/,412,2,97
/sun-moon-earth-movement-simulator/amsterdam/,423,1,105
/sun-moon-earth-movement-simulator/anaheim-ca/,410,2,97
/sun-moon-earth-movement-simulator/anchorage/,419,1,97
/sun-moon-earth-movement-simulator/anderson-in/,408,2,97
/sun-moon-earth-movement-simulator/ankeny-ia/,412,2,97
/sun-moon-earth-movement-simulator/ann-arbor-mi/,414,2,98
/sun-moon-earth-movement-simulator/annapolis-md/,409,2,97
/sun-moon-earth-movement-simulator/antioch-ca/,409,2,97
/sun-moon-earth-movement-simulator/apache-junction-az/,411,2,98
/sun-moon-earth-movement-simulator/apex-nc/,409,2,97
/sun-moon-earth-movement-simulator/apia/,409,1,105
/sun-moon-earth-movement-simulator/apopka-fl/,410,2,97
/sun-moon-earth-movement-simulator/apple-valley-ca/,413,2,98
/sun-moon-earth-movement-simulator/apple-valley-mn/,413,2,98
/sun-moon-earth-movement-simulator/appleton-wi/,411,2,97
/sun-moon-earth-movement-simulator/arcadia-ca/,411,2,97
/sun-moon-earth-movement-simulator/arlington-heights-il/,415,2,98
/sun-moon-earth-movement-simulator/arlington-tx/,412,2,97
/sun-moon-earth-movement-simulator/arvada-co/,408,2,97
/sun-moon-earth-movement-simulator/asheville-nc/,409,2,97
/sun-moon-earth-movement-simulator/athens-clarke-county-ga/,414,2,98
/sun-moon-earth-movement-simulator/athens/,401,1,97
/sun-moon-earth-movement-simulator/atlanta/,408,1,97
/sun-moon-earth-movement-simulator/atlantic-city-nj/,411,2,98
/sun-moon-earth-movement-simulator/attleboro-ma/,409,2,97
/sun-moon-earth-movement-simulator/auburn-al/,409,2,97
/sun-moon-earth-movement-simulator/auburn-wa/,424,2,97
/sun-moon-earth-movement-simulator/auckland/,400,1,97
/sun-moon-earth-movement-simulator/augusta-richmond-county-ga/,413,2,98
/sun-moon-earth-movement-simulator/aurora-co/,408,2,97
/sun-moon-earth-movement-simulator/aurora-il/,409,2,97
/sun-moon-earth-movement-simulator/austin/,410,1,97
/sun-moon-earth-movement-simulator/aventura-fl/,414,2,97
/sun-moon-earth-movement-simulator/avondale-az/,407,2,97
/sun-moon-earth-movement-simulator/azores/,400,1,97
/sun-moon-earth-movement-simulator/azusa-ca/,410,2,97
/sun-moon-earth-movement-simulator/baghdad/,401,1,97
/sun-moon-earth-movement-simulator/bakersfield-ca/,409,2,97
/sun-moon-earth-movement-simulator/baldwin-park-ca/,415,2,98
/sun-moon-earth-movement-simulator/bali/,404,1,97
/sun-moon-earth-movement-simulator/baltimore-md/,409,2,97
/sun-moon-earth-movement-simulator/bangkok/,404,1,97
/sun-moon-earth-movement-simulator/bar-harbor/,410,2,98
/sun-moon-earth-movement-simulator/barcelona/,408,1,105
/sun-moon-earth-movement-simulator/barnstable-town-ma/,415,2,98
/sun-moon-earth-movement-simulator/bartlett-il/,411,2,97
/sun-moon-earth-movement-simulator/bartlett-tn/,408,2,97
/sun-moon-earth-movement-simulator/baton-rouge-la/,413,2,98
/sun-moon-earth-movement-simulator/battle-creek-mi/,413,2,98
/sun-moon-earth-movement-simulator/bayonne-nj/,409,2,97
/sun-moon-earth-movement-simulator/baytown-tx/,409,2,97
/sun-moon-earth-movement-simulator/beaumont-ca/,410,2,97
/sun-moon-earth-movement-simulator/beaumont-tx/,411,2,97
/sun-moon-earth-movement-simulator/beavercreek-oh/,409,2,97
/sun-moon-earth-movement-simulator/beaverton-or/,423,2,97
/sun-moon-earth-movement-simulator/bedford-tx/,411,2,97
/sun-moon-earth-movement-simulator/beijing/,401,1,97
/sun-moon-earth-movement-simulator/bell-gardens-ca/,415,2,98
/sun-moon-earth-movement-simulator/belleville-il/,411,2,97
/sun-moon-earth-movement-simulator/bellevue-ne/,413,2,97
/sun-moon-earth-movement-simulator/bellevue-wa/,422,2,97
/sun-moon-earth-movement-simulator/bellflower-ca/,408,2,97
/sun-moon-earth-movement-simulator/bellingham-wa/,422,2,97
/sun-moon-earth-movement-simulator/beloit-wi/,409,2,97
/sun-moon-earth-movement-simulator/bend-or/,408,2,97
/sun-moon-earth-movement-simulator/bentonville-ar/,409,2,97
/sun-moon-earth-movement-simulator/berkeley-ca/,410,2,97
/sun-moon-earth-movement-simulator/berlin/,423,1,105
/sun-moon-earth-movement-simulator/berwyn-il/,409,2,97
/sun-moon-earth-movement-simulator/bethlehem-pa/,408,2,97
/sun-moon-earth-movement-simulator/beverly-ma/,408,2,97
/sun-moon-earth-movement-simulator/billings-mt/,425,2,97
/sun-moon-earth-movement-simulator/biloxi-ms/,408,2,97
/sun-moon-earth-movement-simulator/binghamton-ny/,408,2,97
/sun-moon-earth-movement-simulator/birmingham-al/,408,2,97
/sun-moon-earth-movement-simulator/bismarck-nd/,426,2,97
/sun-moon-earth-movement-simulator/blacksburg-va/,409,2,97
/sun-moon-earth-movement-simulator/blaine-mn/,427,2,97
/sun-moon-earth-movement-simulator/bloomington-il/,408,2,97
/sun-moon-earth-movement-simulator/bloomington-in/,409,2,97
/sun-moon-earth-movement-simulator/bloomington-mn/,412,2,97
/sun-moon-earth-movement-simulator/blue-springs-mo/,416,2,98
/sun-moon-earth-movement-simulator/boca-raton-fl/,417,2,98
/sun-moon-earth-movement-simulator/bogota/,402,1,97
/sun-moon-earth-movement-simulator/boise-id/,410,2,97
/sun-moon-earth-movement-simulator/bolingbrook-il/,409,2,97
/sun-moon-earth-movement-simulator/bonita-springs-fl/,416,2,98
/sun-moon-earth-movement-simulator/bossier-city-la/,412,2,98
/sun-moon-earth-movement-simulator/boston/,406,1,97
/sun-moon-earth-movement-simulator/boulder-co/,408,2,97
/sun-moon-earth-movement-simulator/bountiful-ut/,412,2,97
/sun-moon-earth-movement-simulator/bowie-md/,409,2,97
/sun-moon-earth-movement-simulator/bowling-green-ky/,411,2,98
/sun-moon-earth-movement-simulator/boynton-beach-fl/,417,2,98
/sun-moon-earth-movement-simulator/bozeman-mt/,426,2,97
/sun-moon-earth-movement-simulator/bradenton-fl/,410,2,97
/sun-moon-earth-movement-simulator/brea-ca/,411,2,97
/sun-moon-earth-movement-simulator/bremerton-wa/,422,2,97
/sun-moon-earth-movement-simulator/brentwood-ca/,408,2,97
/sun-moon-earth-movement-simulator/brentwood-tn/,407,2,97
/sun-moon-earth-movement-simulator/bridgeport-ct/,410,2,97
/sun-moon-earth-movement-simulator/brisbane/,400,1,97
/sun-moon-earth-movement-simulator/bristol-ct/,410,2,97
/sun-moon-earth-movement-simulator/brockton-ma/,408,2,97
/sun-moon-earth-movement-simulator/broken-arrow-ok/,413,2,98
/sun-moon-earth-movement-simulator/brookfield-wi/,410,2,97
/sun-moon-earth-movement-simulator/brookhaven-ga/,409,2,97
/sun-moon-earth-movement-simulator/brooklyn-park-mn/,430,2,98
/sun-moon-earth-movement-simulator/broomfield-co/,409,2,97
/sun-moon-earth-movement-simulator/brownsville-tx/,408,2,97
/sun-moon-earth-movement-simulator/brussels/,423,1,105
/sun-moon-earth-movement-simulator/bryan-tx/,409,2,97
/sun-moon-earth-movement-simulator/buckeye-az/,407,2,97
/sun-moon-earth-movement-simulator/buena-park-ca/,413,2,98
/sun-moon-earth-movement-simulator/buenos-aires/,407,2,98
/sun-moon-earth-movement-simulator/buffalo-grove-il/,416,2,98
/sun-moon-earth-movement-simulator/buffalo-ny/,408,2,97
/sun-moon-earth-movement-simulator/bullhead-city-az/,417,2,98
/sun-moon-earth-movement-simulator/burbank-ca/,410,2,97
/sun-moon-earth-movement-simulator/burien-wa/,423,2,97
/sun-moon-earth-movement-simulator/burleson-tx/,412,2,97
/sun-moon-earth-movement-simulator/burlington-nc/,410,2,97
/sun-moon-earth-movement-simulator/burlington-vt/,407,2,97
/sun-moon-earth-movement-simulator/burnsville-mn/,410,2,97
/sun-moon-earth-movement-simulator/cabo-san-lucas/,418,2,99
/sun-moon-earth-movement-simulator/cairo/,401,1,97
/sun-moon-earth-movement-simulator/caldwell-id/,409,2,97
/sun-moon-earth-movement-simulator/calexico-ca/,411,2,97
/sun-moon-earth-movement-simulator/calgary/,424,1,97
/sun-moon-earth-movement-simulator/calumet-city-il/,414,2,98
/sun-moon-earth-movement-simulator/camarillo-ca/,410,2,97
/sun-moon-earth-movement-simulator/cambridge-ma/,407,2,97
/sun-moon-earth-movement-simulator/camden-nj/,407,2,97
/sun-moon-earth-movement-simulator/campbell-ca/,411,2,97
/sun-moon-earth-movement-simulator/cancun/,409,1,97
/sun-moon-earth-movement-simulator/cannon-beach/,425,2,98
/sun-moon-earth-movement-simulator/canton-oh/,409,2,97
/sun-moon-earth-movement-simulator/cape-coral-fl/,416,2,98
/sun-moon-earth-movement-simulator/cape-girardeau-mo/,414,2,98
/sun-moon-earth-movement-simulator/cape-town/,407,2,98
/sun-moon-earth-movement-simulator/caracas/,405,1,97
/sun-moon-earth-movement-simulator/carlsbad-ca/,409,2,97
/sun-moon-earth-movement-simulator/carmel-in/,408,2,97
/sun-moon-earth-movement-simulator/carol-stream-il/,413,2,98
/sun-moon-earth-movement-simulator/carpentersville-il/,411,2,97
/sun-moon-earth-movement-simulator/carrollton-tx/,409,2,97
/sun-moon-earth-movement-simulator/carson-ca/,410,2,97
/sun-moon-earth-movement-simulator/carson-city-nv/,412,2,98
/sun-moon-earth-movement-simulator/cary-nc/,409,2,97
/sun-moon-earth-movement-simulator/casa-grande-az/,413,2,98
/sun-moon-earth-movement-simulator/casablanca/,400,1,97
/sun-moon-earth-movement-simulator/casper-wy/,410,2,97
/sun-moon-earth-movement-simulator/castle-rock-co/,411,2,98
/sun-moon-earth-movement-simulator/cathedral-city-ca/,416,2,98
/sun-moon-earth-movement-simulator/cedar-falls-ia/,415,2,98
/sun-moon-earth-movement-simulator/cedar-hill-tx/,413,2,98
/sun-moon-earth-movement-simulator/cedar-park-tx/,413,2,98
/sun-moon-earth-movement-simulator/cedar-rapids-ia/,415,2,98
/sun-moon-earth-movement-simulator/centennial-co/,408,2,97
/sun-moon-earth-movement-simulator/ceres-ca/,408,2,97
/sun-moon-earth-movement-simulator/cerritos-ca/,410,2,97
/sun-moon-earth-movement-simulator/champaign-il/,409,2,97
/sun-moon-earth-movement-simulator/chandler-az/,408,2,97
/sun-moon-earth-movement-simulator/chapel-hill-nc/,412,2,98
/sun-moon-earth-movement-simulator/charleston-sc/,413,2,97
/sun-moon-earth-movement-simulator/charleston-wv/,409,2,97
/sun-moon-earth-movement-simulator/charlotte-nc/,409,2,97
/sun-moon-earth-movement-simulator/charlottesville-va/,408,2,97
/sun-moon-earth-movement-simulator/chattanooga-tn/,408,2,97
/sun-moon-earth-movement-simulator/chelsea-ma/,407,2,97
/sun-moon-earth-movement-simulator/chesapeake-va/,410,2,97
/sun-moon-earth-movement-simulator/chesterfield-mo/,411,2,97
/sun-moon-earth-movement-simulator/cheyenne-wy/,409,2,97
/sun-moon-earth-movement-simulator/chicago/,408,1,97
/sun-moon-earth-movement-simulator/chico-ca/,409,2,97
/sun-moon-earth-movement-simulator/chicopee-ma/,409,2,97
/sun-moon-earth-movement-simulator/chino-ca/,410,2,97
/sun-moon-earth-movement-simulator/chino-hills-ca/,414,2,98
/sun-moon-earth-movement-simulator/chula-vista-ca/,415,2,98
/sun-moon-earth-movement-simulator/cicero-il/,410,2,97
/sun-moon-earth-movement-simulator/cincinnati-oh/,408,2,97
/sun-moon-earth-movement-simulator/citrus-heights-ca/,413,2,98
/sun-moon-earth-movement-simulator/clarksville-tn/,408,2,97
/sun-moon-earth-movement-simulator/clearwater-fl/,410,2,97
/sun-moon-earth-movement-simulator/cleveland-heights-oh/,412,2,98
/sun-moon-earth-movement-simulator/cleveland-oh/,409,2,97
/sun-moon-earth-movement-simulator/cleveland-tn/,409,2,97
/sun-moon-earth-movement-simulator/clifton-nj/,409,2,97
/sun-moon-earth-movement-simulator/clovis-ca/,408,2,97
/sun-moon-earth-movement-simulator/clovis-nm/,409,2,97
/sun-moon-earth-movement-simulator/coachella-ca/,413,2,97
/sun-moon-earth-movement-simulator/coconut-creek-fl/,416,2,98
/sun-moon-earth-movement-simulator/coeur-d-alene-id/,428,2,98
/sun-moon-earth-movement-simulator/college-station-tx/,412,2,98
/sun-moon-earth-movement-simulator/collierville-tn/,408,2,97
/sun-moon-earth-movement-simulator/colorado-springs-co/,413,2,98
/sun-moon-earth-movement-simulator/colton-ca/,409,2,97
/sun-moon-earth-movement-simulator/columbia-mo/,411,2,97
/sun-moon-earth-movement-simulator/columbia-sc/,410,2,97
/sun-moon-earth-movement-simulator/columbus-ga/,410,2,97
/sun-moon-earth-movement-simulator/columbus-in/,408,2,97
/sun-moon-earth-movement-simulator/columbus-oh/,409,2,97
/sun-moon-earth-movement-simulator/commerce-city-co/,411,2,98
/sun-moon-earth-movement-simulator/compton-ca/,409,2,97
/sun-moon-earth-movement-simulator/concord-ca/,410,2,97
/sun-moon-earth-movement-simulator/concord-nc/,409,2,97
/sun-moon-earth-movement-simulator/concord-nh/,408,2,97
/sun-moon-earth-movement-simulator/conroe-tx/,409,2,97
/sun-moon-earth-movement-simulator/conway-ar/,413,2,97
/sun-moon-earth-movement-simulator/coon-rapids-mn/,430,2,98
/sun-moon-earth-movement-simulator/copenhagen/,423,1,105
/sun-moon-earth-movement-simulator/coppell-tx/,409,2,97
/sun-moon-earth-movement-simulator/coral-gables-fl/,414,2,98
/sun-moon-earth-movement-simulator/coral-springs-fl/,415,2,98
/sun-moon-earth-movement-simulator/corona-ca/,410,2,97
/sun-moon-earth-movement-simulator/corpus-christi-tx/,412,2,98
/sun-moon-earth-movement-simulator/corvallis-or/,408,2,97
/sun-moon-earth-movement-simulator/costa-mesa-ca/,416,2,98
/sun-moon-earth-movement-simulator/council-bluffs-ia/,415,2,98
/sun-moon-earth-movement-simulator/covina-ca/,412,2,97
/sun-moon-earth-movement-simulator/covington-ky/,408,2,97
/sun-moon-earth-movement-simulator/cranston-ri/,410,2,97
/sun-moon-earth-movement-simulator/crystal-lake-il/,413,2,98
/sun-moon-earth-movement-simulator/culver-city-ca/,414,2,98
/sun-moon-earth-movement-simulator/cupertino-ca/,412,2,97
/sun-moon-earth-movement-simulator/cutler-bay-fl/,413,2,98
/sun-moon-earth-movement-simulator/cuyahoga-falls-oh/,413,2,98
/sun-moon-earth-movement-simulator/cypress-ca/,410,2,97
/sun-moon-earth-movement-simulator/dallas/,407,1,97
/sun-moon-earth-movement-simulator/daly-city-ca/,416,2,98
/sun-moon-earth-movement-simulator/danbury-ct/,408,2,97
/sun-moon-earth-movement-simulator/danville-ca/,411,2,97
/sun-moon-earth-movement-simulator/danville-va/,410,2,97
/sun-moon-earth-movement-simulator/davenport-ia/,411,2,97
/sun-moon-earth-movement-simulator/davie-fl/,410,2,97
/sun-moon-earth-movement-simulator/davis-ca/,411,2,97
/sun-moon-earth-movement-simulator/dayton-oh/,409,2,97
/sun-moon-earth-movement-simulator/daytona-beach-fl/,416,2,98
/sun-moon-earth-movement-simulator/dearborn-heights-mi/,413,2,98
/sun-moon-earth-movement-simulator/dearborn-mi/,409,2,97
/sun-moon-earth-movement-simulator/decatur-al/,408,2,97
/sun-moon-earth-movement-simulator/decatur-il/,408,2,97
/sun-moon-earth-movement-simulator/deerfield-beach-fl/,417,2,98
/sun-moon-earth-movement-simulator/dekalb-il/,408,2,97
/sun-moon-earth-movement-simulator/delano-ca/,408,2,97
/sun-moon-earth-movement-simulator/delhi/,400,1,97
/sun-moon-earth-movement-simulator/delray-beach-fl/,417,2,98
/sun-moon-earth-movement-simulator/deltona-fl/,411,2,97
/sun-moon-earth-movement-simulator/denton-tx/,410,2,97
/sun-moon-earth-movement-simulator/denver/,407,1,97
/sun-moon-earth-movement-simulator/des-moines-ia/,415,2,98
/sun-moon-earth-movement-simulator/des-plaines-il/,415,2,98
/sun-moon-earth-movement-simulator/desoto-tx/,409,2,97
/sun-moon-earth-movement-simulator/detroit/,409,1,97
/sun-moon-earth-movement-simulator/dhaka/,400,1,97
/sun-moon-earth-movement-simulator/diamond-bar-ca/,414,2,98
/sun-moon-earth-movement-simulator/doral-fl/,410,2,97
/sun-moon-earth-movement-simulator/dothan-al/,410,2,97
/sun-moon-earth-movement-simulator/dover-de/,407,2,97
/sun-moon-earth-movement-simulator/downers-grove-il/,412,2,98
/sun-moon-earth-movement-simulator/downey-ca/,410,2,97
/sun-moon-earth-movement-simulator/draper-ut/,410,2,97
/sun-moon-earth-movement-simulator/dubai/,400,1,97
/sun-moon-earth-movement-simulator/dublin-ca/,410,2,97
/sun-moon-earth-movement-simulator/dublin-oh/,409,2,97
/sun-moon-earth-movement-simulator/dublin/,415,1,97
/sun-moon-earth-movement-simulator/dubrovnik/,408,1,105
/sun-moon-earth-movement-simulator/dubuque-ia/,411,2,97
/sun-moon-earth-movement-simulator/duluth-mn/,427,2,97
/sun-moon-earth-movement-simulator/duncanville-tx/,409,2,97
/sun-moon-earth-movement-simulator/dunwoody-ga/,411,2,97
/sun-moon-earth-movement-simulator/durham-nc/,409,2,97
/sun-moon-earth-movement-simulator/eagan-mn/,410,2,97
/sun-moon-earth-movement-simulator/east-lansing-mi/,414,2,98
/sun-moon-earth-movement-simulator/east-orange-nj/,414,2,98
/sun-moon-earth-movement-simulator/east-providence-ri/,413,2,98
/sun-moon-earth-movement-simulator/eastvale-ca/,410,2,97
/sun-moon-earth-movement-simulator/eau-claire-wi/,414,2,98
/sun-moon-earth-movement-simulator/eden-prairie-mn/,414,2,98
/sun-moon-earth-movement-simulator/edina-mn/,410,2,97
/sun-moon-earth-movement-simulator/edinburg-tx/,408,2,97
/sun-moon-earth-movement-simulator/edinburgh/,415,1,97
/sun-moon-earth-movement-simulator/edmond-ok/,410,2,97
/sun-moon-earth-movement-simulator/edmonds-wa/,422,2,97
/sun-moon-earth-movement-simulator/el-cajon-ca/,415,2,98
/sun-moon-earth-movement-simulator/el-centro-ca/,414,2,98
/sun-moon-earth-movement-simulator/el-monte-ca/,415,2,98
/sun-moon-earth-movement-simulator/el-paso-tx/,415,2,98
/sun-moon-earth-movement-simulator/elgin-il/,410,2,97
/sun-moon-earth-movement-simulator/elizabeth-nj/,410,2,97
/sun-moon-earth-movement-simulator/elk-grove-ca/,415,2,98
/sun-moon-earth-movement-simulator/elkhart-in/,411,2,97
/sun-moon-earth-movement-simulator/elmhurst-il/,410,2,97
/sun-moon-earth-movement-simulator/elyria-oh/,409,2,97
/sun-moon-earth-movement-simulator/encinitas-ca/,409,2,97
/sun-moon-earth-movement-simulator/enid-ok/,410,2,97
/sun-moon-earth-movement-simulator/erie-pa/,409,2,97
/sun-moon-earth-movement-simulator/escondido-ca/,409,2,97
/sun-moon-earth-movement-simulator/euclid-oh/,409,2,97
/sun-moon-earth-movement-simulator/eugene-or/,408,2,97
/sun-moon-earth-movement-simulator/euless-tx/,409,2,97
/sun-moon-earth-movement-simulator/evanston-il/,410,2,97
/sun-moon-earth-movement-simulator/evansville-in/,409,2,97
/sun-moon-earth-movement-simulator/everett-ma/,407,2,97
/sun-moon-earth-movement-simulator/everett-wa/,423,2,97
/sun-moon-earth-movement-simulator/fairfield-ca/,408,2,97
/sun-moon-earth-movement-simulator/fairfield-oh/,408,2,97
/sun-moon-earth-movement-simulator/fall-river-ma/,414,2,98
/sun-moon-earth-movement-simulator/fargo-nd/,427,2,97
/sun-moon-earth-movement-simulator/farmington-hills-mi/,414,2,98
/sun-moon-earth-movement-simulator/farmington-nm/,411,2,97
/sun-moon-earth-movement-simulator/fayetteville-ar/,409,2,97
/sun-moon-earth-movement-simulator/fayetteville-nc/,409,2,97
/sun-moon-earth-movement-simulator/federal-way-wa/,427,2,98
/sun-moon-earth-movement-simulator/findlay-oh/,409,2,97
